Date,Open,High,Low,Close,Adj Close,Volume
2011-09-27,112.980003,112.980003,111.989998,112.260002,62.074799,1343667
2011-09-28,112.290001,112.290001,110.519997,110.639999,61.178993,1429900
2011-09-29,111.360001,111.449997,110.459999,110.730003,61.228775,1218700
2011-09-30,110.129997,110.129997,108.570000,108.570000,60.034374,1832833
2011-10-03,107.459999,107.849998,106.860001,106.949997,59.523487,3894433
2011-10-04,105.089996,106.019997,102.269997,106.019997,59.005852,3933333
2011-10-05,105.809998,106.709999,105.419998,106.529999,59.289692,2004600
2011-10-06,106.500000,108.300003,106.440002,108.300003,60.274803,1784433
2011-10-07,109.290001,109.290001,107.339996,108.480003,60.374981,3078867
2011-10-10,109.320000,111.180000,109.139999,111.120003,61.844330,1227633
2011-10-11,110.970001,110.970001,109.650002,109.769997,61.092922,2203400
2011-10-12,110.760002,112.620003,110.430000,112.440002,62.578926,2737600
2011-10-13,111.570000,112.410004,111.000000,112.290001,62.495453,2730167
2011-10-14,112.769997,112.949997,112.349998,112.769997,62.762573,1084433
2011-10-17,112.199997,112.709999,112.080002,112.320000,62.512154,1277033
2011-10-18,112.379997,113.550003,111.839996,113.220001,63.013031,1038500
2011-10-19,113.430000,114.000000,112.709999,112.860001,62.812645,1335567
2011-10-20,113.220001,113.790001,112.889999,113.760002,63.313606,1377800
2011-10-21,114.300003,115.230003,114.269997,115.199997,64.115013,1203033
2011-10-24,115.470001,118.769997,115.110001,118.529999,65.968330,4186367
2011-10-25,117.599998,117.900002,116.070000,116.160004,64.649277,2682467
2011-10-26,117.059998,117.120003,115.769997,116.099998,64.615913,1651467
2011-10-27,118.349998,119.099998,117.480003,118.110001,65.734627,3809533
2011-10-28,117.660004,117.900002,117.419998,117.599998,65.450722,1660133
2011-10-31,117.150002,117.269997,116.400002,116.910004,65.066757,1467133
2011-11-01,114.419998,115.529999,113.970001,114.180000,63.941109,2279267
2011-11-02,114.989998,115.500000,114.629997,115.320000,64.579521,1099000
2011-11-03,116.400002,116.459999,115.290001,116.459999,65.217957,873000
2011-11-04,115.769997,116.459999,115.230003,116.400002,65.184372,3241867
2011-11-07,116.400002,116.400002,115.410004,115.709999,64.797943,1767733
2011-11-08,116.010002,116.190002,115.470001,116.010002,64.965973,815100
2011-11-09,114.809998,115.050003,113.699997,114.120003,63.907539,1339233
2011-11-10,114.750000,114.930000,113.760002,113.940002,63.806740,2840667
2011-11-11,114.570000,115.440002,114.449997,115.379997,64.613136,626767
2011-11-14,114.989998,115.290001,114.180000,114.540001,64.142738,903000
2011-11-15,114.300003,114.480003,113.910004,114.239998,63.974731,1026800
2011-11-16,113.970001,114.150002,113.190002,113.370003,63.487514,1367133
2011-11-17,113.669998,113.790001,112.349998,112.889999,63.218765,1903700
2011-11-18,113.220001,113.339996,112.860001,112.980003,63.269112,1163200
2011-11-21,112.230003,112.739998,111.449997,111.779999,62.597153,1765300
2011-11-22,111.900002,112.110001,110.820000,111.000000,62.160309,2525133
2011-11-23,110.610001,110.940002,108.870003,109.290001,61.202709,1960367
2011-11-25,109.199997,110.430000,108.599998,109.290001,61.202709,792033
2011-11-28,111.690002,111.809998,110.730003,111.449997,62.412323,1110967
2011-11-29,111.720001,112.019997,111.510002,111.809998,62.613930,1075333
2011-11-30,113.339996,113.639999,112.860001,113.639999,63.638725,1745933
2011-12-01,112.680000,113.309998,112.559998,113.040001,63.716499,1912267
2011-12-02,113.400002,113.849998,113.040001,113.730003,64.105476,1923333
2011-12-05,114.239998,114.779999,113.849998,114.330002,64.443665,2058800
2011-12-06,114.150002,115.080002,113.879997,114.900002,64.764908,1705133
2011-12-07,114.510002,114.570000,113.879997,114.089996,64.308357,983900
2011-12-08,113.730003,114.180000,113.519997,113.610001,64.037811,1144067
2011-12-09,114.150002,114.540001,114.000000,114.510002,64.545128,865833
2011-12-12,114.059998,114.180000,113.639999,114.180000,64.359070,871200
2011-12-13,114.300003,114.570000,113.430000,113.639999,64.054695,1005733
2011-12-14,113.610001,113.760002,113.129997,113.400002,63.919453,1439300
2011-12-15,114.150002,114.150002,113.699997,113.849998,64.173103,937467
2011-12-16,114.059998,114.300003,113.790001,114.269997,64.409813,873000
2011-12-19,114.239998,114.750000,114.000000,114.120003,64.325264,1321667
2011-12-20,114.989998,115.529999,114.839996,115.529999,65.120056,2099333
2011-12-21,115.169998,115.980003,114.900002,115.949997,65.356766,1885267
2011-12-22,115.980003,116.279999,115.620003,116.070000,65.424438,1125833
2011-12-23,116.040001,116.639999,115.769997,116.550003,65.694984,999267
2011-12-27,116.519997,116.849998,116.099998,116.820000,65.847153,1025600
2011-12-28,115.199997,115.379997,114.629997,114.900002,65.578346,830267
2011-12-29,115.199997,115.709999,114.989998,115.500000,65.920769,1137200
2011-12-30,115.349998,115.800003,115.230003,115.349998,65.835167,686967
2012-01-03,116.309998,116.400002,115.680000,115.980003,66.194748,1569433
2012-01-04,115.889999,116.010002,115.169998,115.919998,66.160469,1877733
2012-01-05,115.830002,115.830002,115.260002,115.500000,65.920769,1942667
2012-01-06,115.739998,115.830002,115.199997,115.410004,65.869423,1249133
2012-01-09,115.559998,115.800003,115.410004,115.410004,65.869423,1387167
2012-01-10,116.070000,116.190002,115.889999,115.980003,66.194748,2327367
2012-01-11,115.860001,116.129997,115.800003,115.800003,66.092003,1494333
2012-01-12,116.099998,116.099998,115.529999,115.800003,66.092003,1430300
2012-01-13,115.650002,115.889999,114.839996,115.800003,66.092003,1307900
2012-01-17,116.070000,116.190002,115.650002,115.709999,66.040657,1877033
2012-01-18,115.830002,116.550003,115.650002,116.370003,66.417358,2001500
2012-01-19,116.610001,117.150002,116.370003,116.699997,66.605690,2741633
2012-01-20,116.790001,117.120003,116.699997,116.879997,66.708397,1570867
2012-01-23,117.059998,117.690002,117.029999,117.360001,66.982361,1887133
2012-01-24,117.330002,117.750000,117.089996,117.449997,67.033745,1567833
2012-01-25,117.570000,118.680000,117.330002,118.470001,67.615883,1856967
2012-01-26,118.949997,119.190002,118.589996,118.739998,67.770027,3445067
2012-01-27,118.739998,118.860001,118.379997,118.379997,67.564537,1147633
2012-01-30,118.019997,118.529999,117.870003,118.379997,67.564537,1469600
2012-01-31,118.769997,118.769997,118.290001,118.410004,67.581642,1455633
2012-02-01,117.989998,118.559998,117.930000,118.199997,67.833008,2044833
2012-02-02,118.290001,118.290001,117.930000,118.169998,67.815765,1509000
2012-02-03,118.709999,118.769997,118.260002,118.470001,67.987968,1362767
2012-02-06,118.470001,118.500000,118.139999,118.500000,68.005203,1170667
2012-02-07,118.650002,118.980003,118.349998,118.709999,68.125671,2508333
2012-02-08,118.919998,119.070000,118.589996,118.800003,68.177368,1713167
2012-02-09,118.919998,119.129997,118.650002,119.040001,68.315056,5373900
2012-02-10,118.440002,118.650002,118.320000,118.410004,67.953552,2191433
2012-02-13,118.800003,118.830002,118.349998,118.410004,67.953552,1642533
2012-02-14,118.500000,118.529999,118.290001,118.290001,67.884689,2008300
2012-02-15,118.320000,118.529999,117.750000,117.779999,67.591949,1315933
2012-02-16,117.989998,118.379997,117.570000,118.230003,67.850204,1866067
2012-02-17,118.620003,118.620003,118.080002,118.349998,67.919098,1171633
2012-02-21,118.650002,119.010002,118.349998,118.739998,68.142929,1346733
2012-02-22,118.830002,119.220001,118.800003,119.040001,68.315056,1327533
2012-02-23,119.279999,119.970001,119.099998,119.760002,68.728294,1644433
2012-02-24,119.790001,120.089996,119.279999,119.879997,68.797119,970233
2012-02-27,119.849998,120.120003,119.730003,119.820000,68.762703,998500
2012-02-28,120.000000,120.360001,120.000000,120.239998,69.003738,828967
2012-02-29,120.269997,120.480003,120.000000,120.269997,69.020943,1986867
2012-03-01,119.580002,119.849998,119.580002,119.639999,69.065948,1170500
2012-03-02,119.669998,119.760002,119.279999,119.279999,68.858177,870333
2012-03-05,119.339996,119.519997,118.650002,118.980003,68.684975,1222533
2012-03-06,118.500000,118.529999,117.570000,117.599998,67.888321,2884400
2012-03-07,117.839996,118.110001,117.660004,117.809998,68.009590,3301733
2012-03-08,118.320000,118.800003,118.139999,118.769997,68.563736,1636267
2012-03-09,118.949997,119.040001,118.680000,118.769997,68.563736,1375900
2012-03-12,118.830002,118.830002,118.470001,118.589996,68.459846,1339133
2012-03-13,118.980003,119.580002,118.769997,119.550003,69.014030,1624633
2012-03-14,119.459999,119.489998,118.739998,119.220001,68.823509,1863167
2012-03-15,119.160004,119.190002,118.680000,118.860001,68.615692,1009867
2012-03-16,118.860001,119.010002,118.260002,118.709999,68.529091,1490633
2012-03-19,118.650002,119.129997,118.500000,119.040001,68.719620,1097333
2012-03-20,118.739998,119.040001,118.650002,118.860001,68.615692,1619400
2012-03-21,118.980003,118.980003,118.470001,118.680000,68.511787,1002467
2012-03-22,118.500000,118.860001,118.470001,118.620003,68.477165,1432000
2012-03-23,118.650002,118.680000,118.230003,118.230003,68.252014,2242333
2012-03-26,118.559998,119.070000,118.559998,119.070000,68.736931,1581800
2012-03-27,119.070000,119.430000,119.010002,119.190002,68.806168,1919400
2012-03-28,119.160004,119.160004,118.440002,118.500000,68.407883,1199533
2012-03-29,118.260002,118.860001,118.260002,118.500000,68.407883,1228000
2012-03-30,118.769997,118.800003,118.110001,118.110001,68.182747,2330867
2012-04-02,117.809998,118.110001,117.629997,117.660004,68.343025,3180100
2012-04-03,117.779999,118.050003,117.570000,117.629997,68.325638,1601933
2012-04-04,117.480003,117.690002,117.239998,117.480003,68.238533,1704933
2012-04-05,117.419998,117.480003,116.910004,116.910004,67.907440,1632167
2012-04-09,116.790001,116.849998,116.400002,116.489998,67.663429,3334233
2012-04-10,116.489998,116.849998,115.919998,116.070000,67.419487,2664467
2012-04-11,116.639999,116.970001,116.279999,116.760002,67.820259,1969600
2012-04-12,116.970001,117.660004,116.879997,117.599998,68.308189,1327067
2012-04-13,117.570000,117.660004,117.089996,117.209999,68.081688,1408000
2012-04-16,117.449997,117.660004,116.910004,117.389999,68.186218,1427500
2012-04-17,117.660004,118.139999,117.480003,117.989998,68.534714,1266567
2012-04-18,117.809998,118.139999,117.809998,117.959999,68.517342,1814500
2012-04-19,117.989998,118.080002,117.599998,117.629997,68.325638,930300
2012-04-20,118.019997,118.110001,117.720001,117.870003,68.465012,1551500
2012-04-23,117.540001,117.989998,117.360001,117.779999,68.412743,1206467
2012-04-24,117.930000,118.080002,117.809998,117.989998,68.534714,906367
2012-04-25,118.470001,118.889999,118.290001,118.889999,69.057503,902367
2012-04-26,118.800003,119.160004,118.769997,119.010002,69.127197,1163167
2012-04-27,119.099998,119.099998,118.650002,118.830002,69.022636,1197900
2012-04-30,118.949997,119.250000,118.830002,119.190002,69.231743,2126567
2012-05-01,118.680000,119.010002,118.559998,118.860001,69.470184,2504733
2012-05-02,118.650002,119.070000,118.500000,118.949997,69.522781,1247667
2012-05-03,118.800003,119.099998,118.650002,118.769997,69.417603,1612667
2012-05-04,118.680000,118.830002,118.559998,118.800003,69.435143,1127233
2012-05-07,118.800003,119.129997,118.529999,118.860001,69.470184,1125400
2012-05-08,118.739998,118.889999,118.440002,118.860001,69.470184,1475067
2012-05-09,118.559998,118.620003,118.199997,118.410004,69.207199,2354933
2012-05-10,118.919998,118.949997,118.260002,118.410004,69.207199,2512467
2012-05-11,118.199997,118.919998,118.199997,118.650002,69.347504,1596167
2012-05-14,118.260002,118.349998,117.540001,117.690002,68.786377,2245200
2012-05-15,117.839996,117.839996,117.089996,117.180000,68.488297,2435933
2012-05-16,117.239998,117.570000,116.070000,116.070000,67.839531,2527633
2012-05-17,116.129997,116.160004,114.089996,114.570000,66.962807,5901667
2012-05-18,115.019997,115.650002,114.480003,114.660004,67.015442,4589900
2012-05-21,114.930000,115.650002,114.870003,115.440002,67.471306,2375167
2012-05-22,115.589996,116.099998,115.260002,115.349998,67.418724,2393900
2012-05-23,115.080002,115.589996,114.870003,115.260002,67.366112,2146767
2012-05-24,115.559998,115.589996,115.139999,115.320000,67.401184,966167
2012-05-25,115.529999,115.529999,115.050003,115.169998,67.313538,925733
2012-05-29,115.559998,116.250000,115.500000,116.129997,67.874596,1460567
2012-05-30,115.559998,115.769997,115.440002,115.559998,67.541466,1012933
2012-05-31,115.739998,115.769997,114.330002,114.330002,66.822548,6163967
2012-06-01,112.800003,113.459999,112.529999,112.769997,66.323219,3831267
2012-06-04,112.769997,113.370003,112.709999,112.949997,66.429092,2386767
2012-06-05,112.739998,113.639999,112.680000,113.370003,66.676147,1566100
2012-06-06,113.610001,114.449997,113.580002,114.360001,67.258369,2098033
2012-06-07,115.019997,115.260002,114.449997,114.779999,67.505394,1917533
2012-06-08,114.750000,115.410004,114.629997,115.080002,67.681831,2787000
2012-06-11,115.529999,115.559998,114.449997,114.480003,67.328934,2059133
2012-06-12,114.839996,115.500000,114.720001,115.379997,67.858238,2049767
2012-06-13,115.260002,115.470001,114.690002,115.080002,67.681831,1126767
2012-06-14,114.959999,115.739998,114.959999,115.650002,68.017044,1216400
2012-06-15,115.620003,116.099998,115.500000,116.040001,68.246407,1212933
2012-06-18,115.769997,116.040001,115.620003,115.830002,68.122925,760567
2012-06-19,116.459999,117.089996,116.279999,116.849998,68.722801,1447733
2012-06-20,117.000000,117.389999,116.699997,117.239998,68.952187,1747567
2012-06-21,117.389999,117.570000,116.309998,116.580002,68.564011,2052233
2012-06-22,116.910004,117.239998,116.849998,117.089996,68.863937,1652667
2012-06-25,116.730003,117.089996,116.550003,117.029999,68.828651,1445433
2012-06-26,117.150002,117.150002,116.489998,116.910004,68.758102,1606633
2012-06-27,117.180000,117.599998,117.000000,117.570000,69.146278,844633
2012-06-28,117.150002,117.570000,117.089996,117.510002,69.110992,1011333
2012-06-29,118.260002,118.470001,117.959999,118.379997,69.622650,2046433
2012-07-02,117.839996,117.930000,117.239998,117.900002,69.757584,3486700
2012-07-03,118.050003,118.500000,117.839996,118.440002,70.077065,590267
2012-07-05,118.230003,118.589996,117.809998,118.320000,70.006050,1175267
2012-07-06,118.169998,118.379997,117.870003,118.230003,69.952782,681400
2012-07-09,118.169998,118.500000,117.959999,118.349998,70.023804,673700
2012-07-10,118.529999,118.680000,117.900002,117.930000,69.775299,1410200
2012-07-11,118.290001,118.529999,118.019997,118.470001,70.094788,926367
2012-07-12,118.379997,118.410004,117.690002,118.019997,69.828537,1337067
2012-07-13,118.230003,118.529999,118.110001,118.470001,70.094788,1252367
2012-07-16,117.930000,118.500000,117.930000,118.169998,69.917282,709567
2012-07-17,118.470001,118.769997,118.110001,118.739998,70.254570,1068033
